individualCount,decimalLatitude,decimalLongitude,vernacularName
3,44.260166,-66.5595,PORPOISE-HARBOUR
1,44.347833,-66.3305,WHALE-MINKE
1,44.5125,-66.308166,WHALE-HUMPBACK
1,43.47,-62.17,WHALE-SEI
2,44.297666,-66.385333,PORPOISE-HARBOUR
5,44.2615,-66.5345,PORPOISE-HARBOUR
3,44.42017,-66.68967,PORPOISE-HARBOUR
1,44.344333,-66.3425,WHALE-MINKE
5,44.340833,-66.5095,DOLPHINS-WHITE-SIDED
1,44.3255,-66.41983,WHALE-HUMPBACK
1,44.489,-66.612,WHALE-HUMPBACK
1,42.768333,-65.015,WHALE-HUMPBACK
6,44.382,-66.317333,PORPOISE-HARBOUR
1,44.364666,-66.3045,WHALE-HUMPBACK
1,44.39767,-66.3165,WHALE-HUMPBACK
1,44.3205,-66.467,WHALE-FIN
3,44.3795,-66.298166,PORPOISE-HARBOUR
3,44.4285,-66.31383,WHALE-HUMPBACK
1,44.31333,-66.46017,WHALE-HUMPBACK
1,44.3225,-66.42083,WHALE-HUMPBACK
1,44.32033,-66.42733,WHALE-HUMPBACK
1,44.3125,-66.42633,WHALE-HUMPBACK
1,44.36,-66.58333,WHALE-HUMPBACK
1,44.325,-66.40917,WHALE-HUMPBACK
1,44.30133,-66.3655,WHALE-MINKE
3,44.306333,-66.362333,PORPOISE-HARBOUR
1,44.265833,-66.65,WHALE-HUMPBACK
2,44.418,-66.69083,PORPOISE-HARBOUR
1,44.301166,-66.367,WHALE-MINKE
3,44.29383,-66.5945,PORPOISE-HARBOUR
2,44.2705,-66.47767,WHALE-HUMPBACK
1,44.34683,-66.32933,WHALE-HUMPBACK
1,44.29567,-66.45283,WHALE-HUMPBACK
2,44.274166,-66.496833,WHALE-HUMPBACK
2,44.24417,-66.55517,WHALE-HUMPBACK
2,44.384333,-66.338166,WHALE-HUMPBACK
1,44.54567,-66.19517,WHALE-FIN
1,44.1695,-66.604166,WHALE-HUMPBACK
2,44.30433,-66.34917,WHALE-HUMPBACK
1,44.30433,-66.34917,WHALE-HUMPBACK
1,44.24967,-66.46917,WHALE-HUMPBACK
2,44.387,-66.33483,WHALE-HUMPBACK
1,44.2385,-66.47183,WHALE-MINKE
1,44.29917,-66.35417,WHALE-HUMPBACK
2,44.29617,-66.467,WHALE-HUMPBACK
4,44.2915,-66.3745,PORPOISE-HARBOUR
1,44.29383,-66.5945,WHALE-HUMPBACK
6,44.3215,-66.45467,PORPOISE-HARBOUR
4,44.3215,-66.34233,PORPOISE-HARBOUR
2,44.24167,-66.55367,WHALE-HUMPBACK
1,44.704166,-66.427166,WHALE-HUMPBACK
3,44.28333,-66.4645,WHALE-FIN
2,44.354,-66.32783,PORPOISE-HARBOUR
1,44.30483,-66.457,WHALE-HUMPBACK
1,44.325,-66.36933,WHALE-HUMPBACK
22,44.2385,-66.47183,PORPOISE-HARBOUR
1,44.29717,-66.45117,WHALE-HUMPBACK
7,44.29817,-66.48867,DOLPHINS-WHITE-SIDED
17,44.30133,-66.3655,PORPOISE-HARBOUR
5,44.4285,-66.31383,WHALE-HUMPBACK
1,44.33617,-66.36383,WHALE-HUMPBACK
1,44.303,-66.44783,WHALE-HUMPBACK
7,44.46433,-66.32583,PORPOISE-HARBOUR
2,44.4165,-66.66933,WHALE-HUMPBACK
2,44.3055,-66.43617,WHALE-HUMPBACK
1,44.2385,-66.47183,WHALE-MINKE
2,44.2235,-66.542,WHALE-HUMPBACK
2,44.303,-66.44783,WHALE-HUMPBACK
2,44.23767,-66.44117,PORPOISE-HARBOUR
2,44.31633,-66.46317,WHALE-HUMPBACK
3,44.31933,-66.44633,WHALE-HUMPBACK
1,44.42083,-66.327,WHALE-MINKE
5,44.29167,-66.46583,WHALE-HUMPBACK
2,44.2145,-66.4465,PORPOISE-HARBOUR
1,44.2195,-66.47133,WHALE-HUMPBACK
1,44.27183,-66.39683,WHALE-HUMPBACK
1,44.39717,-66.71217,PORPOISE-HARBOUR
2,44.325,-66.36933,WHALE-HUMPBACK
3,44.22283,-66.52683,WHALE-HUMPBACK
1,44.25783,-66.39733,WHALE-MINKE
3,44.28167,-66.474,WHALE-HUMPBACK
2,44.28433,-66.39633,PORPOISE-HARBOUR
1,44.354,-66.32783,WHALE-MINKE
4,44.2975,-66.36433,PORPOISE-HARBOUR
5,44.29667,-66.36383,PORPOISE-HARBOUR
3,44.39417,-66.7215,PORPOISE-HARBOUR
2,44.4065,-66.69417,PORPOISE-HARBOUR
2,44.27183,-66.492,WHALE-HUMPBACK
1,44.29117,-66.3615,PORPOISE-HARBOUR
1,44.22383,-66.52517,WHALE-HUMPBACK
5,44.29583,-66.3855,PORPOISE-HARBOUR
1,44.291,-66.461,WHALE-HUMPBACK
1,44.4055,-66.32733,WHALE-HUMPBACK
2,44.31183,-66.43433,WHALE-HUMPBACK
1,44.234,-66.544,WHALE-MINKE
5,44.30433,-66.44583,PORPOISE-HARBOUR
1,44.39717,-66.71217,WHALE-HUMPBACK
1,44.28933,-66.372,WHALE-MINKE
5,44.31017,-66.46,PORPOISE-HARBOUR
1,44.28933,-66.372,WHALE-MINKE
2,44.30683,-66.39583,PORPOISE-HARBOUR
3,44.24067,-66.48033,WHALE-HUMPBACK
1,44.32967,-66.41617,WHALE-MINKE
1,44.37183,-66.379,WHALE-FIN
1,44.31,-66.41183,WHALE-HUMPBACK
1,44.29367,-66.36233,WHALE-MINKE
1,44.323,-66.37517,WHALE-MINKE
1,44.32017,-66.42567,WHALE-FIN
5,44.28933,-66.372,PORPOISE-HARBOUR
1,44.38367,-66.33167,WHALE-MINKE
1,44.3605,-66.83467,WHALE-HUMPBACK
9,44.30317,-66.45583,DOLPHINS-WHITE-BEAKED
1,44.23633,-66.51217,WHALE-FIN
5,44.27733,-66.403,PORPOISE-HARBOUR
2,44.285,-66.491,WHALE-HUMPBACK
9,44.35133,-66.37783,PORPOISE-HARBOUR
1,44.366,-66.32133,WHALE-HUMPBACK
1,44.29383,-66.5945,WHALE-HUMPBACK
1,44.39717,-66.71217,WHALE-HUMPBACK
1,44.31633,-66.42667,PORPOISE-HARBOUR
2,44.32017,-66.42567,PORPOISE-HARBOUR
4,44.36,-66.58333,PORPOISE-HARBOUR
1,44.39467,-66.7175,WHALE-MINKE
1,44.783333,-66.723666,WHALE-HUMPBACK
1,44.35633,-66.39033,WHALE-MINKE
2,44.668333,-66.616,WHALE-HUMPBACK
1,44.42117,-66.6835,WHALE-HUMPBACK
3,44.29233,-66.34067,PORPOISE-HARBOUR
2,44.32017,-66.42567,PORPOISE-HARBOUR
2,44.27967,-66.46517,WHALE-HUMPBACK
1,44.561666,-66.618,WHALE-HUMPBACK
7,44.30433,-66.44583,PORPOISE-HARBOUR
1,44.30817,-66.39567,WHALE-MINKE
4,44.27683,-66.61417,WHALE-HUMPBACK
3,44.31217,-66.38467,PORPOISE-HARBOUR
2,44.556666,-66.576,WHALE-HUMPBACK
2,44.30683,-66.39583,PORPOISE-HARBOUR
1,44.8,-66.752666,WHALE-HUMPBACK
1,44.3005,-66.37833,WHALE-MINKE
2,44.558333,-66.5825,WHALE-HUMPBACK
1,44.28933,-66.372,WHALE-MINKE
1,44.595,-66.572166,WHALE-HUMPBACK
1,44.325,-66.40917,WHALE-MINKE
1,44.846666,-66.684166,WHALE-HUMPBACK
2,44.516666,-66.589666,WHALE-HUMPBACK
1,44.781666,-66.7255,WHALE-HUMPBACK
1,44.773333,-66.717,WHALE-HUMPBACK
1,44.35167,-66.32967,PORPOISE-HARBOUR
1,44.785,-66.724833,WHALE-HUMPBACK
1,44.835,-66.676,WHALE-HUMPBACK
5,44.583333,-66.6,WHALE-FIN
1,44.349,-66.39567,WHALE-MINKE
7,44.3005,-66.3515,PORPOISE-HARBOUR
1,44.811666,-66.728333,WHALE-HUMPBACK
1,44.39467,-66.7175,WHALE-MINKE
2,44.583333,-66.616666,WHALE-FIN
1,44.3005,-66.3515,WHALE-MINKE
1,44.796666,-66.716166,WHALE-HUMPBACK
1,44.29383,-66.5945,WHALE-HUMPBACK
1,44.67,-66.664666,WHALE-HUMPBACK
1,44.59,-66.612166,WHALE-HUMPBACK
3,44.285,-66.491,PORPOISE-HARBOUR
1,44.811666,-66.732,WHALE-HUMPBACK
6,44.566666,-66.583333,WHALE-FIN
9,44.55,-66.566666,WHALE-FIN
5,44.6,-66.633333,WHALE-FIN
1,44.325,-66.40917,WHALE-MINKE
2,44.533333,-66.633333,WHALE-FIN
8,44.5,-66.583333,WHALE-FIN
7,44.566666,-66.616666,WHALE-FIN
9,44.566666,-66.583333,WHALE-FIN
5,44.533333,-66.583333,WHALE-FIN
1,44.573333,-66.593666,WHALE-HUMPBACK
2,44.816666,-66.75,WHALE-FIN
1,44.25883,-66.34683,WHALE-MINKE
1,44.566666,-66.6,WHALE-FIN
1,44.796666,-66.756166,WHALE-HUMPBACK
2,44.75,-66.7,WHALE-FIN
1,44.581666,-66.597833,WHALE-HUMPBACK
1,44.521666,-66.577666,WHALE-HUMPBACK
1,44.795,-66.7215,WHALE-HUMPBACK
1,44.913333,-66.761833,WHALE-HUMPBACK
5,44.516666,-66.566666,WHALE-FIN
2,44.8,-66.75,WHALE-FIN
2,44.583333,-66.55,WHALE-FIN
2,44.566666,-66.616666,WHALE-FIN
2,44.583333,-66.633333,WHALE-FIN
2,44.801666,-66.732,WHALE-HUMPBACK
2,44.75,-66.7,WHALE-FIN
2,44.583333,-66.6,WHALE-FIN
2,44.583333,-66.583333,WHALE-FIN
1,44.675,-66.610666,WHALE-HUMPBACK
1,44.45,-66.599166,WHALE-HUMPBACK
1,44.8,-66.75,WHALE-FIN
3,44.533333,-66.6,WHALE-FIN
2,44.766666,-66.7,WHALE-FIN
2,44.516666,-66.566666,WHALE-FIN
7,44.533333,-66.566666,WHALE-FIN
2,44.816666,-66.75,WHALE-FIN
1,44.816666,-66.766666,WHALE-FIN
1,44.686666,-66.6605,WHALE-HUMPBACK
2,44.533333,-66.583333,WHALE-FIN
1,44.566666,-66.633333,WHALE-FIN
1,44.6,-66.6,WHALE-FIN
6,44.55,-66.583333,WHALE-FIN
2,44.516666,-66.583333,WHALE-FIN
1,44.583333,-66.583333,WHALE-FIN
3,44.55,-66.566666,WHALE-FIN
1,44.766666,-66.716666,WHALE-FIN
1,44.52,-66.578666,WHALE-HUMPBACK
2,44.596,-66.624333,WHALE-FIN
1,44.576,-66.595666,WHALE-FIN
1,44.245333,-66.498,WHALE-HUMPBACK
1,44.566666,-66.583333,WHALE-FIN
1,44.6,-66.633333,WHALE-FIN
1,44.316666,-66.435333,WHALE-HUMPBACK
6,44.55,-66.566666,WHALE-FIN
2,44.6,-66.633333,WHALE-FIN
2,44.816666,-66.783333,WHALE-FIN
1,44.633333,-66.566666,WHALE-FIN
5,44.276166,-66.467333,DOLPHINS-WHITE-BEAKED
1,44.3725,-66.315833,WHALE-HUMPBACK
8,44.310666,-66.357833,PORPOISE-HARBOUR
1,44.364666,-66.677166,WHALE-HUMPBACK
1,44.366333,-66.427166,WHALE-HUMPBACK
1,44.6,-66.616666,WHALE-FIN
1,44.816666,-66.733333,WHALE-FIN
2,44.6,-66.616666,WHALE-FIN
1,44.3315,-66.391166,WHALE-HUMPBACK
1,44.329166,-66.392,WHALE-HUMPBACK
1,44.431666,-66.3075,WHALE-HUMPBACK
1,44.491166,-66.625166,WHALE-FIN
2,44.8,-66.75,WHALE-FIN
1,44.7065,-66.438,WHALE-RIGHT
2,44.816666,-66.766666,WHALE-FIN
2,44.305666,-66.367666,WHALE-HUMPBACK
5,44.5505,-66.572333,WHALE-RIGHT
30,42.89,-65.151666,DOLPHINS-WHITE-SIDED
1,44.523,-66.432833,WHALE-RIGHT
15,44.390833,-66.3745,PORPOISE-HARBOUR
1,44.702333,-66.559333,PORPOISE-HARBOUR
2,44.766666,-66.7,WHALE-FIN
1,44.497666,-66.2405,WHALE-FIN
4,44.111666,-67.235,DOLPHINS (NS)
2,44.85,-61.216666,WHALE-MINKE
4,44.579833,-66.6315,PORPOISE-HARBOUR
6,44.6435,-66.643166,PORPOISE-HARBOUR
1,44.341333,-66.311,WHALE-FIN
3,44.562833,-66.614833,WHALE-FIN
1,44.566666,-66.633333,WHALE-FIN
1,44.6755,-61.0015,WHALE-FIN
4,44.963666,-66.897666,PORPOISE-HARBOUR
,44.216667,-63.38333,SEAL-GREY
100,46.019,-59.68733,SEALS (NS)
1,44.501166,-66.555333,WHALES (NS)
1,45.116666,-67.05,WHALE-BELUGA
1,44.4165,-66.431,WHALE-FIN
1,44.8,-66.75,WHALE-FIN
1,44.668333,-66.4,WHALE-RIGHT
5,42.249166,-66.960833,DOLPHINS (NS)
8,44.086666,-67.353333,DOLPHINS (NS)
3,44.36767,-66.3505,WHALE-HUMPBACK
1,44.284833,-66.496333,WHALE-MINKE
1,44.35417,-66.33467,PORPOISE-HARBOUR
50,44.8725,-62.162667,SEALS (NS)
10,44.612,-66.6165,PORPOISE-HARBOUR
1,46.040667,-59.7,SEALS (NS)
1,44.36283,-66.33317,WHALE-MINKE
2,44.37933,-66.35283,WHALE-HUMPBACK
1,44.95,-66.7,WHALE-RIGHT
1,44.36883,-66.34117,WHALE-MINKE
2,44,-61.666666,WHALE-HUMPBACK
2,44.39483,-66.39983,WHALE-HUMPBACK
5,42.915,-65.108333,WHALE-RIGHT
14,44.383333,-62.383333,WHALE-HUMPBACK
200,44.871667,-62.214167,SEALS (NS)
5,44.4625,-66.219166,DOLPHINS-WHITE-BEAKED
1,44.25533,-66.53933,WHALE-MINKE
2,44.403333,-66.332,WHALE-HUMPBACK
2,44.292166,-66.479333,WHALE-HUMPBACK
5,44.32567,-66.392,PORPOISE-HARBOUR
2,42.666666,-66.2,WHALE-HUMPBACK
2,44.4335,-66.33183,PORPOISE-HARBOUR
1,43.491666,-65.328333,WHALE-MINKE
2,44.37883,-66.31733,PORPOISE-HARBOUR
1,44.3285,-66.36783,WHALE-HUMPBACK
1,44.33933,-66.36933,WHALE-HUMPBACK
1,44.1585,-66.63283,WHALE-MINKE
2,44.206,-66.39767,PORPOISE-HARBOUR
2,44.314,-66.41417,WHALE-HUMPBACK
1,44.262,-66.52417,WHALE-FIN
3,44.396,-66.3195,WHALE-HUMPBACK
2,44.32917,-66.36467,WHALE-HUMPBACK
2,44.3365,-66.4435,WHALE-HUMPBACK
2,44.33717,-66.37683,WHALE-HUMPBACK
1,44.32017,-66.41817,WHALE-MINKE
6,44.32533,-66.371,WHALE-HUMPBACK
1,46.03,-59.6725,SEALS (NS)
2,44.3235,-66.39967,PORPOISE-HARBOUR
1,44.31783,-66.42767,WHALE-HUMPBACK
1,44.65483,-61.019,WHALE-FIN
2,44.37283,-66.34667,WHALE-HUMPBACK
25,45.227667,-61.22783,SEALS (NS)
1,44.31767,-66.41133,WHALE-HUMPBACK
1,56.425,-57.90333,GREENLAND SHARK
2,44.36617,-66.34567,WHALE-HUMPBACK
2,44.31617,-66.34617,WHALE-HUMPBACK
3,44.31133,-66.4505,WHALE-HUMPBACK
2,44.3215,-66.4085,WHALE-HUMPBACK
3,44.33267,-66.3625,WHALE-HUMPBACK
22,44.31017,-66.39367,PORPOISE-HARBOUR
1,44.39683,-66.33967,WHALE-FIN
7,44.3115,-66.389,PORPOISE-HARBOUR
2,44.349,-66.327,WHALE-HUMPBACK
2,44.306,-66.37333,WHALE-HUMPBACK
2,44.35233,-66.341,WHALE-HUMPBACK
2,44.34467,-66.45083,WHALE-HUMPBACK
4,44.32583,-66.405,WHALE-HUMPBACK
1,44.3165,-66.3675,WHALE-MINKE
3,44.27233,-66.49583,WHALE-HUMPBACK
1,44.28917,-66.48467,WHALE-MINKE
1,44.3175,-66.39333,WHALE-HUMPBACK
1,44.3525,-66.35133,WHALE-HUMPBACK
2,44.23033,-66.59517,WHALE-HUMPBACK
1,44.3265,-66.456,WHALE-HUMPBACK
2,44.26583,-66.46,WHALE-HUMPBACK
2,44.29783,-66.42283,PORPOISE-HARBOUR
5,44.333,-66.37033,PORPOISE-HARBOUR
1,44.17517,-66.6335,WHALE-MINKE
1,44.416,-66.3315,WHALE-HUMPBACK
2,44.183,-66.341,WHALE-HUMPBACK
1,44.31817,-66.431,WHALE-HUMPBACK
1,44.31667,-66.41233,WHALE-MINKE
1,44.3235,-66.39867,WHALE-HUMPBACK
2,44.3185,-66.39617,WHALE-HUMPBACK
3,44.267,-66.47717,WHALE-HUMPBACK
2,44.73667,-66.35517,WHALE-HUMPBACK
2,44.325,-66.389,WHALE-HUMPBACK
1,44.1745,-66.31733,WHALE-HUMPBACK
1,44.32217,-66.42567,WHALE-HUMPBACK
1,44.29517,-66.47083,WHALE-FIN
4,44.2835,-66.48067,WHALE-HUMPBACK
1,44.31017,-66.39367,WHALE-MINKE
2,44.24433,-66.48867,PORPOISE-HARBOUR
3,44.359,-66.32817,WHALE-HUMPBACK
2,44.29933,-66.46417,WHALE-HUMPBACK
4,44.29733,-66.32533,PORPOISE-HARBOUR
2,44.31817,-66.4355,WHALE-HUMPBACK
1,44.27683,-66.38267,DOLPHINS-WHITE-BEAKED
1,44.32233,-66.402,WHALE-HUMPBACK
2,44.327,-66.29217,WHALE-HUMPBACK
7,44.253,-66.45433,PORPOISE-HARBOUR
1,44.31683,-66.403,WHALE-HUMPBACK
2,44.327,-66.41283,WHALE-HUMPBACK
1,44.316,-66.39333,WHALE-HUMPBACK
2,44.27917,-66.46483,WHALE-HUMPBACK
1,44.31917,-66.41283,WHALE-HUMPBACK
1,44.20233,-66.60283,WHALE-HUMPBACK
3,44.28917,-66.455,PORPOISE-HARBOUR
2,44.3015,-66.34233,PORPOISE-HARBOUR
1,44.583333,-66.616666,WHALE-FIN
2,44.28933,-66.483,WHALE-HUMPBACK
1,44.33733,-66.3425,WHALE-HUMPBACK
1,44.8,-66.783333,WHALE-FIN
2,44.31117,-66.38333,WHALE-HUMPBACK
1,44.3165,-66.39167,WHALE-HUMPBACK
1,44.34017,-66.29017,WHALE-HUMPBACK
2,44.3625,-66.49533,PORPOISE-HARBOUR
2,44.27117,-66.344,PORPOISE-HARBOUR
1,44.252,-66.50333,WHALE-HUMPBACK
3,44.325,-66.38067,PORPOISE-HARBOUR
3,44.26733,-66.50033,WHALE-HUMPBACK
2,44.2685,-66.52633,PORPOISE-HARBOUR
1,44.566666,-66.566666,WHALE-FIN
3,44.3315,-66.34917,WHALE-HUMPBACK
4,44.38667,-66.29217,PORPOISE-HARBOUR
4,44.295,-66.48417,WHALE-HUMPBACK
1,44.816666,-66.783333,WHALE-FIN
2,44.30567,-66.35983,PORPOISE-HARBOUR
1,44.317,-66.37933,WHALE-HUMPBACK
1,44.31017,-66.39367,WHALE-MINKE
1,44.32917,-66.35767,WHALE-HUMPBACK
1,44.55,-66.566666,WHALE-FIN
1,44.8,-66.75,WHALE-FIN
1,44.55,-66.566666,WHALE-FIN
3,44.816666,-66.75,WHALE-MINKE
1,44.583333,-66.6,WHALE-FIN
1,44.816666,-66.75,WHALE-FIN
1,44.8,-66.733333,WHALE-FIN
1,44.566666,-66.583333,WHALE-MINKE
1,44.816666,-66.75,WHALE-FIN
1,44.716666,-66.75,WHALE-FIN
2,44.24317,-66.53117,WHALE-HUMPBACK
1,44.816666,-66.783333,WHALE-FIN
1,44.533333,-66.6,WHALE-FIN
1,44.30617,-66.35617,WHALE-MINKE
2,44.816666,-66.75,WHALE-MINKE
1,44.3335,-66.39017,WHALE-HUMPBACK
3,44.49117,-66.60333,WHALE-HUMPBACK
1,44.8,-66.733333,WHALE-FIN
2,44.783333,-66.716666,WHALE-MINKE
1,44.583333,-66.616666,WHALE-FIN
1,44.766666,-66.733333,WHALE-FIN
3,44.31583,-66.4415,WHALE-HUMPBACK
2,44.816666,-66.783333,WHALE-MINKE
1,44.31283,-66.411,WHALE-HUMPBACK
1,44.583333,-66.433333,WHALE-FIN
3,44.816666,-66.733333,WHALE-MINKE
1,44.8,-66.716666,WHALE-MINKE
1,44.816666,-66.75,WHALE-FIN
4,44.816666,-66.75,WHALE-MINKE
4,44.583333,-66.583333,WHALE-MINKE
2,44.8,-66.733333,WHALE-MINKE
3,44.8,-66.733333,WHALE-MINKE
1,44.8,-66.75,WHALE-MINKE
1,44.8,-66.75,WHALE-MINKE
2,44.8,-66.766666,WHALE-MINKE
2,44.816666,-66.733333,WHALE-MINKE
1,44.55,-66.566666,WHALE-FIN
1,44.583333,-66.616666,WHALE-FIN
2,44.8,-66.733333,WHALE-MINKE
1,44.566666,-66.616666,WHALE-FIN
1,44.816666,-66.75,WHALE-FIN
3,44.516666,-66.583333,WHALE-MINKE
1,44.8,-66.733333,WHALE-MINKE
1,44.55,-66.583333,WHALE-FIN
1,44.8,-66.733333,WHALE-MINKE
4,44.583333,-66.566666,WHALE-MINKE
1,44.816666,-66.716666,WHALE-MINKE
1,44.816666,-66.733333,WHALE-MINKE
2,44.816666,-66.75,WHALE-MINKE
1,44.816666,-66.766666,WHALE-MINKE
1,44.8,-66.716666,WHALE-FIN
3,44.8,-66.75,WHALE-MINKE
1,44.8,-66.733333,WHALE-MINKE
1,44.368833,-66.4695,WHALE-FIN
1,44.816666,-66.75,WHALE-MINKE
1,44.8,-66.733333,WHALE-MINKE
1,44.583333,-66.583333,WHALE-MINKE
1,44.816666,-66.75,WHALE-MINKE
1,45.404166,-67.1445,WHALE-MINKE
1,44.8,-66.733333,WHALE-MINKE
1,44.8,-66.783333,WHALE-MINKE
1,44.8,-66.783333,WHALE-MINKE
1,44.55,-66.6,WHALE-MINKE
2,44.516666,-66.566666,WHALE-MINKE
3,44.533333,-66.583333,WHALE-MINKE
1,44.816666,-66.75,WHALE-MINKE
2,44.816666,-66.733333,WHALE-MINKE
2,44.516666,-66.6,WHALE-MINKE
1,44.566666,-66.633333,WHALE-MINKE
1,44.533333,-66.6,WHALE-MINKE
2,44.55,-66.583333,WHALE-MINKE
2,44.788666,-66.251166,PORPOISE-HARBOUR
1,44.300666,-66.417166,WHALE-MINKE
1,44.820166,-66.242333,PORPOISE-HARBOUR
4,44.686666,-66.461333,WHALE-RIGHT
5,44.374,-66.493166,DOLPHINS-WHITE-BEAKED
1,44.55,-66.566666,WHALE-MINKE
1,44.566666,-66.583333,WHALE-MINKE
1,44.252333,-66.557833,WHALE-HUMPBACK
4,42.266666,-64.016666,WHALE-HUMPBACK
1,44.8,-66.783333,WHALE-MINKE
1,44.816666,-66.766666,WHALE-MINKE
6,44.692,-66.491166,WHALE-RIGHT
25,43.333333,-60.683333,WHALE-ATLANTIC PILOT
1,44.75,-66.716666,WHALE-MINKE
3,44.607166,-66.465166,TUNA-BLUEFIN
1,44.608333,-66.414166,SHARK-BASKING
5,44.671333,-66.4755,WHALE-RIGHT
1,44.566666,-66.6,WHALE-MINKE
2,44.452166,-66.632833,WHALE-HUMPBACK
1,44.8,-66.75,WHALE-MINKE
1,44.55,-66.583333,WHALE-MINKE
1,44.8,-66.75,WHALE-MINKE
1,44.816666,-66.75,WHALE-MINKE
1,44.2845,-66.488333,PORPOISE-HARBOUR
7,43.533333,-59.583333,WHALE-ATLANTIC PILOT
12,43.816666,-58.4,WHALE-ATLANTIC PILOT
3,43.0165,-61.825666,WHALE-FIN
1,44.833333,-60.15,WHALES (NS)
1,44.816666,-66.75,WHALE-MINKE
2,44.383333,-57.033333,WHALE-FIN
1,43.816666,-59.85,SEALS (NS)
1,44.8,-66.733333,WHALE-MINKE
1,42.883333,-62.65,WHALE-ATLANTIC PILOT
1,43.883333,-59.566666,SEALS (NS)
2,45.023166,-66.879833,PORPOISE-HARBOUR
2,44.668,-66.4615,WHALE-RIGHT
8,42.75,-62.016666,WHALE-ATLANTIC PILOT
2,44.3285,-66.343166,WHALE-HUMPBACK
1,42.6,-64.516666,DOLPHINS-WHITE-SIDED
5,44.616666,-66.416666,WHALES (NS)
12,42.833333,-62.8,WHALE-ATLANTIC PILOT
1,44.336666,-66.851333,WHALE-MINKE
2,41.333333,-65.5,WHALE-HUMPBACK
1,45.318166,-67.420666,WHALE-HUMPBACK
4,44.237666,-66.869666,PORPOISE-HARBOUR
6,43.583333,-60.083333,WHALE-ATLANTIC PILOT
3,43,-59.958333,WHALE-ATLANTIC PILOT
12,42.103333,-62.015,DOLPHINS-WHITE-SIDED
1,44.8,-66.733333,WHALE-MINKE
3,42.985,-61.858333,WHALE-FIN
2,44.313,-66.945,WHALE-MINKE
6,43.883333,-59.966666,SEALS (NS)
9,44.3,-61.383333,WHALE-ATLANTIC PILOT
2,44.359166,-66.365833,PORPOISE-HARBOUR
5,44.181166,-66.374,PORPOISE-HARBOUR
5,44.5,-63.5,WHALES (NS)
2,44.232333,-66.540833,PORPOISE-HARBOUR
2,44.309833,-66.380833,WHALE-HUMPBACK
2,44.326166,-66.3395,PORPOISE-HARBOUR
1,44.832,-66.320833,SHARK-BASKING
8,43.316666,-61.116666,WHALE-ATLANTIC PILOT
1,45.45,-58.25,WHALE-HUMPBACK
1,44.1995,-66.505333,WHALE-HUMPBACK
2,44.285666,-66.468333,WHALE-HUMPBACK
1,44.814666,-66.724333,SHARK-BASKING
6,44.6,-62.083333,WHALE-ATLANTIC PILOT
9,43.866666,-59.883333,WHALE-ATLANTIC PILOT
3,44.348833,-66.314166,PORPOISE-HARBOUR
3,47.25,-60.5,WHALE-FIN
2,44.388666,-66.430166,WHALE-HUMPBACK
8,42.94,-61.98,DOLPHINS-COMMON
2,44.930666,-66.758333,WHALE-FIN
50,42.85,-62.733333,WHALE-ATLANTIC PILOT
1,44.480333,-66.3715,PORPOISE-HARBOUR
10,41.683333,-65.7,WHALE-ATLANTIC PILOT
10,42.816666,-63.083333,WHALE-ATLANTIC PILOT
3,44.322666,-66.310666,PORPOISE-HARBOUR
1,44.344333,-66.377666,WHALE-HUMPBACK
2,44.258333,-66.533,WHALE-FIN
6,44.242333,-66.514166,PORPOISE-HARBOUR
1,44.803666,-66.288833,PORPOISE-HARBOUR
2,43.216666,-60.933333,WHALE-FIN
3,44.375833,-66.673833,PORPOISE-HARBOUR
1,44.701833,-66.343833,WHALE-HUMPBACK
3,44.272166,-66.445666,PORPOISE-HARBOUR
1,44.286666,-66.420666,WHALE-MINKE
1,44.382,-66.275666,WHALE-FIN
2,44.2945,-66.463666,WHALE-HUMPBACK
1,44.309333,-66.341333,WHALE-MINKE
1,44.300833,-66.651833,PORPOISE-HARBOUR
2,42.733333,-64,WHALE-ATLANTIC PILOT
1,42.077166,-67.769333,UNIDENTIFIED PELAGIC FISH
2,44.3235,-66.510166,WHALE-FIN
2,44.251833,-66.460166,WHALE-HUMPBACK
2,44.341833,-66.398333,PORPOISE-HARBOUR
2,44.2465,-66.5935,WHALE-FIN
60,43.416666,-60.616666,DOLPHINS-ATLANTIC BOTTLENOSE
2,44.315333,-66.323333,WHALE-HUMPBACK
3,44.276166,-66.342333,PORPOISE-HARBOUR
1,44.286666,-66.346666,WHALE-HUMPBACK
1,44.294666,-66.41,WHALE-HUMPBACK
3,44.302666,-66.4405,DOLPHINS-WHITE-SIDED
1,44.247833,-66.535666,WHALE-HUMPBACK
2,44.3155,-66.421833,WHALE-HUMPBACK
3,44.304833,-66.452833,PORPOISE-HARBOUR
1,44.418833,-66.378166,WHALE-HUMPBACK
1,44.238333,-66.548333,WHALE-HUMPBACK
1,44.363,-66.364333,PORPOISE-HARBOUR
2,43.403333,-60.208666,PORPOISE-HARBOUR
1,44.360166,-66.3405,WHALE-FIN
1,44.324333,-66.398166,PORPOISE-HARBOUR
1,44.436833,-66.301333,WHALE-MINKE
1,44.903833,-66.313666,WHALE-HUMPBACK
1,44.229166,-66.370666,WHALE-MINKE
2,44.254666,-66.553166,WHALE-HUMPBACK
2,44.122166,-66.720166,WHALE-FIN
1,44.1095,-66.5415,WHALE-FIN
