individualCount,eventID,decimalLatitude,decimalLongitude,vernacularName
2,12240,43.67,-62.33,WHALE-SPERM
2,12190,43.95,-63.3,WHALE-SPERM
2,6436,42.033333,-64.25,WHALE-SPERM
2,6439,42.2,-62.433333,WHALE-SPERM
2,5674,42.95,-61.45,WHALE-SPERM
2,7122,42.601666,-63.293333,WHALE-SPERM
2,5613,43.470333,-59.507666,WHALE-SPERM
2,3283,66.666666,-59.083333,WHALE-SPERM
2,3284,66.7,-59.066666,WHALE-SPERM
2,3281,66.75,-58.966666,WHALE-SPERM
2,3276,66.733333,-58.933333,WHALE-SPERM
2,3320,49.266666,-49.916666,WHALE-SPERM
2,3323,46.566666,-47.15,WHALE-SPERM
2,3278,66.75,-58.95,WHALE-SPERM
2,3282,66.766666,-58.966666,WHALE-SPERM
2,3314,45.666666,-52.15,WHALE-SPERM
1,142055,42.17649,-67.07558,WHALE-SPERM
1,142045,42.21577,-67.09727,WHALE-SPERM
1,101201,44.096666,-59.065,WHALE-SPERM
1,101195,44.036666,-59.031666,WHALE-SPERM
1,100471,44.058333,-59.023333,WHALE-SPERM
1,100495,44.033333,-58.995,WHALE-SPERM
1,90547,39.808333,-69.636666,WHALE-SPERM
1,100459,44.103333,-59.095,WHALE-SPERM
1,90563,43.825,-58.951666,WHALE-SPERM
1,100501,43.99,-58.96,WHALE-SPERM
1,90422,44.181666,-58.396666,WHALE-SPERM
1,90472,44.218333,-57.943333,WHALE-SPERM
1,90210,42.03,-65.555,WHALE-SPERM
1,100891,44.006666,-58.993333,WHALE-SPERM
1,100863,43.895,-58.996666,WHALE-SPERM
1,100869,44.001666,-59.065,WHALE-SPERM
1,133893,42.12567,-62.35417,WHALE-SPERM
1,43005,44.2755,-66.573,WHALE-SPERM
1,114760,48.169,-47.531833,WHALE-SPERM
1,101161,43.916666,-58.995,WHALE-SPERM
1,143861,42.88329,-62.17906,WHALE-SPERM
1,143630,43.261,-63.48547,WHALE-SPERM
1,126784,44.42233,-66.44683,WHALE-SPERM
1,124841,44.25883,-66.53783,WHALE-SPERM
1,14463,41.53,-65.73,WHALE-SPERM
1,133754,41.92217,-63.50567,WHALE-SPERM
1,133928,42.32433,-62.33317,WHALE-SPERM
1,133931,42.45167,-61.765,WHALE-SPERM
1,133942,42.00083,-63.51317,WHALE-SPERM
1,133881,42.192,-61.90183,WHALE-SPERM
1,133897,42.213,-62.00417,WHALE-SPERM
1,133923,42.09417,-63.15167,WHALE-SPERM
1,133924,42.0835,-63.28067,WHALE-SPERM
1,133932,42.31283,-62.33417,WHALE-SPERM
1,133872,42.28717,-62.1195,WHALE-SPERM
1,133927,42.47783,-61.70183,WHALE-SPERM
1,133918,42.97283,-62.44717,WHALE-SPERM
1,133929,42.2175,-62.71433,WHALE-SPERM
1,133793,42.16917,-62.318,WHALE-SPERM
1,133939,42.03733,-63.45333,WHALE-SPERM
1,133922,42.06467,-63.26517,WHALE-SPERM
1,133934,42.33167,-62.34667,WHALE-SPERM
1,133865,42.23083,-61.97917,WHALE-SPERM
1,133847,42.171,-62.45833,WHALE-SPERM
1,133812,42.36367,-61.99117,WHALE-SPERM
1,133925,42.11133,-63.17367,WHALE-SPERM
1,133849,42.2925,-61.86533,WHALE-SPERM
1,133800,41.89433,-63.26183,WHALE-SPERM
1,133814,42.36333,-62.037,WHALE-SPERM
1,133920,42.0745,-63.27233,WHALE-SPERM
1,133892,42.22033,-61.97433,WHALE-SPERM
1,131643,51.7857,-54.4782,WHALE-SPERM
1,131647,46.4987,-43.5867,WHALE-SPERM
1,15621,48.15,-48.733333,WHALE-SPERM
1,121740,42.81666,-50.5,WHALE-SPERM
1,122000,42.182833,-63.074667,WHALE-SPERM
1,122544,61.9,-40.5,WHALE-SPERM
1,121963,41.9545,-63.903833,WHALE-SPERM
1,122524,64.5,-54.833333,WHALE-SPERM
1,121967,42.160167,-63.118,WHALE-SPERM
1,122087,42.619833,-61.827666,WHALE-SPERM
1,122116,42.652167,-62.235166,WHALE-SPERM
1,121941,41.9565,-64.104167,WHALE-SPERM
1,121895,42.576333,-62.095167,WHALE-SPERM
1,121617,42.094167,-63.151667,WHALE-SPERM
1,122400,44.645667,-62.437333,WHALE-SPERM
1,121537,44.966666,-55.2,WHALE-SPERM
1,121536,44.95,-55.216666,WHALE-SPERM
1,121588,42.816666,-50.5,WHALE-SPERM
1,116895,56.1165,-57.679,WHALE-SPERM
1,116298,43.861166,-58.946833,WHALE-SPERM
1,116667,42.016666,-66.7,WHALE-SPERM
1,116402,44.8,-54.383333,WHALE-SPERM
1,116406,43.583333,-49.116666,WHALE-SPERM
1,116388,44.749166,-66.547,WHALE-SPERM
1,116386,44.763166,-66.4415,WHALE-SPERM
1,116629,46.816666,-57.733333,WHALE-SPERM
1,116921,56.691833,-58.400333,WHALE-SPERM
1,114194,50.395,-57.8555,WHALE-SPERM
1,113839,42.969,-61.768166,WHALE-SPERM
1,113559,51.492,-135.156,WHALE-SPERM
1,117207,44.8,-54.383333,WHALE-SPERM
1,116350,41.85,-65.982,WHALE-SPERM
1,114923,43.689,-58.841833,WHALE-SPERM
1,115143,54.181,-160.345,WHALE-SPERM
1,115142,53.678,-161.13,WHALE-SPERM
1,114859,53.659,-148.786,WHALE-SPERM
1,114841,48.483,-46.033333,WHALE-SPERM
1,114826,52.985,-145.363,WHALE-SPERM
1,114844,47.03,-41.3975,WHALE-SPERM
1,114768,47.013,-42.422333,WHALE-SPERM
1,114761,48.179,-47.339,WHALE-SPERM
1,116281,44.037,-59.134,WHALE-SPERM
1,114558,42.584,-63.939166,WHALE-SPERM
1,114531,48.155,-47.255,WHALE-SPERM
1,101158,44.036666,-59.028333,WHALE-SPERM
1,101165,43.911666,-58.991666,WHALE-SPERM
1,101166,43.905,-58.99,WHALE-SPERM
1,101163,44.076666,-59.021666,WHALE-SPERM
1,101133,43.953333,-59.003333,WHALE-SPERM
1,101136,44.043333,-59.015,WHALE-SPERM
1,101149,43.926666,-58.966666,WHALE-SPERM
1,101157,44.056666,-59.008333,WHALE-SPERM
1,101154,43.998333,-59.011666,WHALE-SPERM
1,101129,44.01,-59.006666,WHALE-SPERM
1,101114,44.088333,-59.015,WHALE-SPERM
1,101138,43.921666,-58.898333,WHALE-SPERM
1,101131,43.771666,-58.888333,WHALE-SPERM
1,101151,43.931666,-58.951666,WHALE-SPERM
1,101134,44.081666,-59.051666,WHALE-SPERM
1,101116,44.051666,-59.05,WHALE-SPERM
1,101155,44.038333,-59.015,WHALE-SPERM
1,101090,44.078333,-59.018333,WHALE-SPERM
1,101100,44.068333,-58.356666,WHALE-SPERM
1,101088,43.761666,-58.87,WHALE-SPERM
1,101087,43.893333,-58.896666,WHALE-SPERM
1,101065,43.891666,-58.973333,WHALE-SPERM
1,101015,43.908333,-58.986666,WHALE-SPERM
1,100997,43.911666,-58.986666,WHALE-SPERM
1,101013,43.846666,-58.976666,WHALE-SPERM
1,100969,43.898333,-58.986666,WHALE-SPERM
1,100998,43.918333,-58.983333,WHALE-SPERM
1,100990,43.883333,-58.975,WHALE-SPERM
1,100991,43.885,-58.965,WHALE-SPERM
1,100961,43.89,-58.998333,WHALE-SPERM
1,100968,43.9,-58.97,WHALE-SPERM
1,100996,43.906666,-58.998333,WHALE-SPERM
1,100982,43.885,-58.938333,WHALE-SPERM
1,100963,43.885,-59.005,WHALE-SPERM
1,100953,43.8,-58.988333,WHALE-SPERM
1,100959,43.771666,-58.931666,WHALE-SPERM
1,100962,43.885,-59.005,WHALE-SPERM
1,100972,43.911666,-58.98,WHALE-SPERM
1,100967,43.913333,-58.983333,WHALE-SPERM
1,100974,43.951666,-59.008333,WHALE-SPERM
1,100976,43.935,-58.994833,WHALE-SPERM
1,100960,43.928333,-58.963333,WHALE-SPERM
1,100964,43.91,-58.996666,WHALE-SPERM
1,100978,43.9255,-59.007833,WHALE-SPERM
1,100977,43.933166,-58.995,WHALE-SPERM
1,100973,43.946666,-58.998333,WHALE-SPERM
1,100970,43.91,-58.978333,WHALE-SPERM
1,100971,43.911666,-58.98,WHALE-SPERM
1,100956,43.858333,-58.948333,WHALE-SPERM
1,100975,43.938333,-59.006666,WHALE-SPERM
1,100954,43.755,-59.07,WHALE-SPERM
1,101212,44.018333,-58.976666,WHALE-SPERM
1,101208,44.088333,-59.063333,WHALE-SPERM
1,101202,44.008333,-58.988333,WHALE-SPERM
1,101217,44.046666,-59.023333,WHALE-SPERM
1,101214,43.991666,-59.018333,WHALE-SPERM
1,101218,43.843333,-58.944333,WHALE-SPERM
1,101205,44.035,-59.026666,WHALE-SPERM
1,101199,44.008333,-59.026666,WHALE-SPERM
1,101173,43.953333,-59.021666,WHALE-SPERM
1,101185,44.043333,-59.016666,WHALE-SPERM
1,101193,44.096666,-59.05,WHALE-SPERM
1,101186,43.961666,-58.99,WHALE-SPERM
1,101170,44.031666,-59.02,WHALE-SPERM
1,101200,43.785,-58.788333,WHALE-SPERM
1,101168,43.8,-58.91,WHALE-SPERM
1,90745,40.535,-67.041666,WHALE-SPERM
1,100585,44.093166,-58.975333,WHALE-SPERM
1,100581,44.116666,-59.118333,WHALE-SPERM
1,90546,43.806666,-58.933333,WHALE-SPERM
1,100524,44.121666,-59.073333,WHALE-SPERM
1,100553,44.096666,-59.108333,WHALE-SPERM
1,100571,44.15,-59.123333,WHALE-SPERM
1,100469,44.091666,-59.068333,WHALE-SPERM
1,100548,44.09,-59.116666,WHALE-SPERM
1,100539,44.09,-59.09,WHALE-SPERM
1,100525,44.132,-59.131166,WHALE-SPERM
1,100541,44.038333,-59.075,WHALE-SPERM
1,100498,44.086666,-59.071666,WHALE-SPERM
1,100512,43.858333,-58.98,WHALE-SPERM
1,100528,43.983333,-58.955,WHALE-SPERM
1,100516,43.986666,-58.963333,WHALE-SPERM
1,100514,43.881666,-58.961666,WHALE-SPERM
1,100508,43.995,-58.991666,WHALE-SPERM
1,100520,44.055,-59.115,WHALE-SPERM
1,100515,43.86,-58.946666,WHALE-SPERM
1,100517,44.045,-59.031666,WHALE-SPERM
1,100533,44.113833,-59.07,WHALE-SPERM
1,100488,43.996666,-58.955,WHALE-SPERM
1,100460,44.045,-59.04,WHALE-SPERM
1,100475,43.895,-58.973333,WHALE-SPERM
1,100493,43.873333,-58.951666,WHALE-SPERM
1,100509,44.046666,-59.001666,WHALE-SPERM
1,100486,44.081666,-59.07,WHALE-SPERM
1,100467,43.97,-59.01,WHALE-SPERM
1,100507,44.041666,-59.025,WHALE-SPERM
1,100466,43.961666,-58.961666,WHALE-SPERM
1,100456,44.096666,-59.063333,WHALE-SPERM
1,100485,44.063333,-59.053333,WHALE-SPERM
1,100455,43.856666,-58.96,WHALE-SPERM
1,100476,44,-58.966666,WHALE-SPERM
1,100389,43.925,-58.984666,WHALE-SPERM
1,100388,43.951666,-58.996666,WHALE-SPERM
1,100397,43.892,-58.985833,WHALE-SPERM
1,100393,43.955666,-58.986833,WHALE-SPERM
1,100400,43.977833,-59.014,WHALE-SPERM
1,100399,43.963833,-58.997833,WHALE-SPERM
1,100395,43.9005,-58.990666,WHALE-SPERM
1,100391,43.965,-58.986666,WHALE-SPERM
1,100387,43.89,-58.98,WHALE-SPERM
1,100390,43.89,-58.98,WHALE-SPERM
1,100392,43.957833,-58.977833,WHALE-SPERM
1,100386,43.941666,-58.98,WHALE-SPERM
1,100216,43.813333,-58.886666,WHALE-SPERM
1,90184,44,-58.996666,WHALE-SPERM
1,90168,40.421666,-68.121666,WHALE-SPERM
1,90149,40.363333,-68.13,WHALE-SPERM
1,100052,43.946666,-58.986666,WHALE-SPERM
1,89255,43.922833,-58.980833,WHALE-SPERM
1,100949,43.901666,-58.958333,WHALE-SPERM
1,100920,44.065,-59.05,WHALE-SPERM
1,100952,43.848333,-58.933333,WHALE-SPERM
1,100896,44.111666,-58.36,WHALE-SPERM
1,100945,44.1,-59.098333,WHALE-SPERM
1,100909,43.903333,-58.971666,WHALE-SPERM
1,100946,43.876666,-58.938333,WHALE-SPERM
1,100908,43.946666,-58.943333,WHALE-SPERM
1,100940,43.903333,-58.958333,WHALE-SPERM
1,100854,43.898333,-58.961666,WHALE-SPERM
1,100922,43.946666,-58.995,WHALE-SPERM
1,100941,43.903333,-58.956666,WHALE-SPERM
1,100919,44.041666,-59.058333,WHALE-SPERM
1,100821,43.831666,-58.92,WHALE-SPERM
1,100843,43.895,-58.953333,WHALE-SPERM
1,100910,44.166666,-59.375,WHALE-SPERM
1,100907,43.931666,-58.971666,WHALE-SPERM
1,100890,43.985,-58.945,WHALE-SPERM
1,100853,43.866666,-58.925,WHALE-SPERM
1,100836,43.868333,-58.943333,WHALE-SPERM
1,100844,43.898333,-58.935,WHALE-SPERM
1,100837,43.868333,-58.953333,WHALE-SPERM
1,100856,43.86,-58.945,WHALE-SPERM
1,100855,43.885,-58.951666,WHALE-SPERM
1,100842,43.913333,-58.953333,WHALE-SPERM
1,100838,43.968333,-58.983333,WHALE-SPERM
1,100829,43.871666,-58.993333,WHALE-SPERM
1,100828,43.913333,-58.98,WHALE-SPERM
1,100832,43.81,-58.925,WHALE-SPERM
1,100819,43.853333,-58.945,WHALE-SPERM
1,89378,43.896666,-58.953333,WHALE-SPERM
1,43007,44.252333,-66.603,WHALE-SPERM
1,43004,44.287333,-66.5255,WHALE-SPERM
1,43002,44.256666,-66.599333,WHALE-SPERM
1,43006,44.2545,-66.589166,WHALE-SPERM
1,40651,44.321666,-66.405833,WHALE-SPERM
1,15981,43.416666,-51.916666,WHALE-SPERM
1,15983,43.966666,-52.583333,WHALE-SPERM
1,15619,48.033333,-48.5,WHALE-SPERM
1,14237,42.57,-64.35,WHALE-SPERM
1,14240,41.45,-65.85,WHALE-SPERM
1,14235,42.67,-64.4,WHALE-SPERM
1,14243,42.17,-65.32,WHALE-SPERM
1,14236,42.63,-64.45,WHALE-SPERM
1,14250,42.27,-65.03,WHALE-SPERM
1,14193,42.83,-64.43,WHALE-SPERM
1,14241,41.38,-65.85,WHALE-SPERM
1,14180,42.65,-64.12,WHALE-SPERM
1,14188,42.78,-64.45,WHALE-SPERM
1,14179,42.65,-64.18,WHALE-SPERM
1,14075,43.57,-59.78,WHALE-SPERM
1,14069,43.5,-59.98,WHALE-SPERM
1,14070,43.45,-59.95,WHALE-SPERM
1,14073,43.47,-59.9,WHALE-SPERM
1,14056,43.78,-62.03,WHALE-SPERM
1,14051,43.27,-61.17,WHALE-SPERM
1,14074,43.45,-59.88,WHALE-SPERM
1,14071,43.47,-59.92,WHALE-SPERM
1,14066,42.95,-62.5,WHALE-SPERM
1,14060,43.17,-61.27,WHALE-SPERM
1,14064,43.48,-60.12,WHALE-SPERM
1,14067,42.95,-62.45,WHALE-SPERM
1,14063,43.43,-60.12,WHALE-SPERM
1,14045,43.33,-61.32,WHALE-SPERM
1,14058,43.63,-62.08,WHALE-SPERM
1,14049,43.47,-61.75,WHALE-SPERM
1,14062,43.52,-60.02,WHALE-SPERM
1,14068,42.88,-62.57,WHALE-SPERM
1,14046,43.25,-61.25,WHALE-SPERM
1,14048,43.57,-62,WHALE-SPERM
1,14061,43.53,-60.08,WHALE-SPERM
1,14057,43.68,-62.08,WHALE-SPERM
1,14055,43.75,-62.05,WHALE-SPERM
1,14072,43.48,-59.9,WHALE-SPERM
1,14050,43.25,-61.17,WHALE-SPERM
1,14031,42.45,-64.9,WHALE-SPERM
1,14001,42.27,-65.02,WHALE-SPERM
1,14000,42.18,-65.13,WHALE-SPERM
1,14002,42.7,-63.93,WHALE-SPERM
1,14003,42.7,-63.93,WHALE-SPERM
1,14004,42.73,-63.92,WHALE-SPERM
1,13931,43.13,-63.8,WHALE-SPERM
1,13932,43.17,-63.83,WHALE-SPERM
1,13912,42.2,-65.17,WHALE-SPERM
1,13916,42.22,-65.18,WHALE-SPERM
1,13933,43.17,-63.87,WHALE-SPERM
1,13907,42.17,-61.32,WHALE-SPERM
1,13904,42.39,-64.25,WHALE-SPERM
1,13917,42.17,-65.42,WHALE-SPERM
1,13903,42.37,-64.32,WHALE-SPERM
1,13915,42.27,-65.23,WHALE-SPERM
1,13919,42.13,-65.45,WHALE-SPERM
1,13914,42.28,-65.35,WHALE-SPERM
1,13920,42.3,-65.27,WHALE-SPERM
1,13909,43.03,-62.23,WHALE-SPERM
1,13905,42.38,-64.27,WHALE-SPERM
1,13913,42.27,-65.43,WHALE-SPERM
1,13908,42.17,-65.32,WHALE-SPERM
1,13918,42.13,-65.47,WHALE-SPERM
1,13902,42.37,-64.36,WHALE-SPERM
1,14739,42.9,-65.77,WHALE-SPERM
1,14664,42.63,-62.83,WHALE-SPERM
1,14596,43.32,-61.37,WHALE-SPERM
1,14598,43.32,-61.42,WHALE-SPERM
1,14590,43.3,-61.32,WHALE-SPERM
1,14593,43.37,-61.33,WHALE-SPERM
1,14597,43.32,-61.37,WHALE-SPERM
1,14594,43.38,-61.3,WHALE-SPERM
1,14586,42.87,-61.92,WHALE-SPERM
1,14588,43.33,-61.38,WHALE-SPERM
1,14595,43.32,-61.35,WHALE-SPERM
1,14582,42.83,-62.42,WHALE-SPERM
1,14583,42.82,-62.37,WHALE-SPERM
1,14584,42.82,-62.33,WHALE-SPERM
1,14589,43.35,-61.28,WHALE-SPERM
1,14592,43.37,-61.32,WHALE-SPERM
1,14581,42.83,-62.42,WHALE-SPERM
1,14587,42.88,-61.9,WHALE-SPERM
1,14591,43.35,-61.42,WHALE-SPERM
1,14585,42.92,-61.92,WHALE-SPERM
1,14530,42.55,-64.43,WHALE-SPERM
1,14535,42.55,-64.58,WHALE-SPERM
1,14490,42.92,-62.5,WHALE-SPERM
1,14534,42.48,-64.55,WHALE-SPERM
1,14491,42.87,-62.55,WHALE-SPERM
1,14482,43.27,-61.25,WHALE-SPERM
1,14480,42.85,-62.35,WHALE-SPERM
1,14464,41.52,-65.75,WHALE-SPERM
1,14469,42.77,-62.4,WHALE-SPERM
1,14489,42.92,-62.5,WHALE-SPERM
1,14479,42.92,-62.42,WHALE-SPERM
1,14462,41.55,-65.73,WHALE-SPERM
1,14424,43.03,-62.5,WHALE-SPERM
1,14432,42.25,-61.65,WHALE-SPERM
1,14426,42.9,-62.43,WHALE-SPERM
1,14425,42.95,-62.47,WHALE-SPERM
1,14431,42.2,-61.5,WHALE-SPERM
1,14430,42.22,-61.38,WHALE-SPERM
1,14423,42.33,-65.07,WHALE-SPERM
1,14333,42.8,-63.73,WHALE-SPERM
1,12118,43.6,-62.25,WHALE-SPERM
1,12106,43.53,-62.3,WHALE-SPERM
1,10643,43.091666,-65.471666,WHALE-SPERM
1,8205,43.083333,-65.158333,WHALE-SPERM
1,13165,42.9,-64.5,WHALE-SPERM
1,13166,42.77,-63.23,WHALE-SPERM
1,12180,43.58,-62.17,WHALE-SPERM
1,12176,43.67,-62.33,WHALE-SPERM
1,8377,44.116666,-61.433333,WHALE-SPERM
1,8334,44.061666,-59.096666,WHALE-SPERM
1,7708,43.098333,-65.458333,WHALE-SPERM
1,7709,43.075,-65.498333,WHALE-SPERM
1,6431,42.05,-65.316666,WHALE-SPERM
1,6443,42.183333,-62.05,WHALE-SPERM
1,6440,42.75,-62.883333,WHALE-SPERM
1,6302,42.75,-63.4,WHALE-SPERM
1,5916,44.1,-59.116666,WHALE-SPERM
1,5753,42.983333,-60.833333,WHALE-SPERM
1,5623,43.6425,-60.404666,WHALE-SPERM
1,5577,43.277666,-60.148666,WHALE-SPERM
1,5587,43.687666,-58.634666,WHALE-SPERM
1,5583,43.433333,-59.083333,WHALE-SPERM
1,5496,43.366666,-60.716666,WHALE-SPERM
1,5514,42.433333,-60,WHALE-SPERM
1,5360,42.583333,-61.2,WHALE-SPERM
1,5326,41.95,-61.9,WHALE-SPERM
1,5266,43.35,-60.333333,WHALE-SPERM
1,5112,46.2,-46.8,WHALE-SPERM
1,5123,42.866666,-50.783333,WHALE-SPERM
1,3287,66.683333,-58.933333,WHALE-SPERM
1,3291,66.716666,-59.016666,WHALE-SPERM
1,3290,66.733333,-58.95,WHALE-SPERM
1,3273,67.216666,-58.1,WHALE-SPERM
1,3292,66.75,-58.9,WHALE-SPERM
1,3271,66.733333,-58.883333,WHALE-SPERM
1,3274,67.2,-57.966666,WHALE-SPERM
1,3272,67.25,-58.2,WHALE-SPERM
1,3403,43.068166,-66.008166,WHALE-SPERM
1,3385,41.783333,-66.018333,WHALE-SPERM
